,ID number,Sales Date,Sellers County of Origin,Sellers State of Origin,Buyers County of Origin,Buyers State of Origin,Slave Name,Sex,Price,lat0,long0,lat1,long1
4904,7207,1859-02-14,New Orleans,LA,Concordia,LA,Eliza,1,5300,30.068636,-89.939007,31.469806,-91.626314
7056,11519,1860-01-02,New Orleans,LA,Concordia,LA,Malvina,1,1550,30.068636,-89.939007,31.469806,-91.626314
7057,11520,1860-01-02,New Orleans,LA,Concordia,LA,Mary Ann,1,1350,30.068636,-89.939007,31.469806,-91.626314
7058,11521,1860-01-02,New Orleans,LA,Concordia,LA,Celia,1,1350,30.068636,-89.939007,31.469806,-91.626314
733,1065,1857-02-09,New Orleans,LA,DeSoto,LA,Marguerite,1,780,30.068636,-89.939007,32.059248,-93.740797
2537,2662,1857-12-31,New Orleans,LA,DeSoto,LA,Mat,0,900,30.068636,-89.939007,32.059248,-93.740797
2538,2663,1857-12-31,New Orleans,LA,DeSoto,LA,Peter,0,750,30.068636,-89.939007,32.059248,-93.740797
2539,2664,1857-12-31,New Orleans,LA,DeSoto,LA,Aaron,0,1385,30.068636,-89.939007,32.059248,-93.740797
2540,2665,1857-12-31,New Orleans,LA,DeSoto,LA,John,0,1100,30.068636,-89.939007,32.059248,-93.740797
2541,2666,1857-12-31,New Orleans,LA,DeSoto,LA,Bob,0,1100,30.068636,-89.939007,32.059248,-93.740797
2542,2667,1857-12-31,New Orleans,LA,DeSoto,LA,Noble,0,1000,30.068636,-89.939007,32.059248,-93.740797
2543,2668,1857-12-31,New Orleans,LA,DeSoto,LA,Jonas,0,1000,30.068636,-89.939007,32.059248,-93.740797
2544,2669,1857-12-31,New Orleans,LA,DeSoto,LA,Ephram,0,1100,30.068636,-89.939007,32.059248,-93.740797
2545,2670,1857-12-31,New Orleans,LA,DeSoto,LA,Dudley,0,1000,30.068636,-89.939007,32.059248,-93.740797
2546,2671,1857-12-31,New Orleans,LA,DeSoto,LA,Minerva,1,850,30.068636,-89.939007,32.059248,-93.740797
2547,2672,1857-12-31,New Orleans,LA,DeSoto,LA,Mary,1,850,30.068636,-89.939007,32.059248,-93.740797
2548,2673,1857-12-31,New Orleans,LA,DeSoto,LA,Anna,1,850,30.068636,-89.939007,32.059248,-93.740797
2549,2674,1857-12-31,New Orleans,LA,DeSoto,LA,Jim,0,1000,30.068636,-89.939007,32.059248,-93.740797
2550,2675,1857-12-31,New Orleans,LA,DeSoto,LA,Tom,0,1000,30.068636,-89.939007,32.059248,-93.740797
2570,5045,1858-01-07,New Orleans,LA,DeSoto,LA,Pleasant,1,1250,30.068636,-89.939007,32.059248,-93.740797
3164,3122,1858-03-29,New Orleans,LA,DeSoto,LA,Elizabeth,1,800,30.068636,-89.939007,32.059248,-93.740797
3183,4320,1858-03-30,New Orleans,LA,DeSoto,LA,Mary,1,1350,30.068636,-89.939007,32.059248,-93.740797
4735,6041,1859-01-28,New Orleans,LA,DeSoto,LA,Peter,0,1450,30.068636,-89.939007,32.059248,-93.740797
5229,8557,1859-03-19,New Orleans,LA,DeSoto,LA,Mary,1,800,30.068636,-89.939007,32.059248,-93.740797
1044,418,1857-03-07,Jefferson,LA,East Baton Rouge,LA,Joseph/ Tom,0,1200,29.5033,-90.036231,30.544002,-91.093174
3337,3132,1858-04-21,New Orleans,LA,East Baton Rouge,LA,Cyrus,0,1300,30.068636,-89.939007,30.544002,-91.093174
8099,13765,1860-04-30,New Orleans,LA,East Baton Rouge,LA,George Washington,0,1050,30.068636,-89.939007,30.544002,-91.093174
8151,12757,1860-05-07,New Orleans,LA,East Baton Rouge,LA,Viney,1,1600,30.068636,-89.939007,30.544002,-91.093174
8255,12976,1860-05-22,New Orleans,LA,East Baton Rouge,LA,Nancy,1,1550,30.068636,-89.939007,30.544002,-91.093174
8952,12365,1860-12-29,New Orleans,LA,East Baton Rouge,LA,Sally Timmons,1,1800,30.068636,-89.939007,30.544002,-91.093174
1725,2444,1857-06-04,New Orleans,LA,East Baton Rouge,LA,Boby,0,1005,30.068636,-89.939007,30.544002,-91.093174
2215,2641,1857-10-14,New Orleans,LA,East Baton Rouge,LA,Margaret,1,1000,30.068636,-89.939007,30.544002,-91.093174
2837,2903,1858-02-16,New Orleans,LA,East Baton Rouge,LA,Jack Cony,0,1300,30.068636,-89.939007,30.544002,-91.093174
2838,2904,1858-02-16,New Orleans,LA,East Baton Rouge,LA,Comfort Smith,1,300,30.068636,-89.939007,30.544002,-91.093174
3361,5339,1858-04-23,New Orleans,LA,East Baton Rouge,LA,Zenon,0,1560,30.068636,-89.939007,30.544002,-91.093174
7127,9386,1860-01-12,New Orleans,LA,East Baton Rouge,LA,Sinthi,1,1324,30.068636,-89.939007,30.544002,-91.093174
8388,13871,1860-06-11,New Orleans,LA,East Baton Rouge,LA,Leve,0,1100,30.068636,-89.939007,30.544002,-91.093174
9291,12497,1861-04-01,New Orleans,LA,West Carroll,LA,Celia,1,780,30.068636,-89.939007,32.79248,–91.451998
1275,1961,1857-03-31,New Orleans,LA,East Feliciana,LA,Henry,0,1100,30.068636,-89.939007,30.839784,-91.043434
1276,1962,1857-03-31,New Orleans,LA,East Feliciana,LA,Joe,0,1100,30.068636,-89.939007,30.839784,-91.043434
1277,1963,1857-03-31,New Orleans,LA,East Feliciana,LA,Frederick,0,1200,30.068636,-89.939007,30.839784,-91.043434
1278,1964,1857-03-31,New Orleans,LA,East Feliciana,LA,Matilda,1,900,30.068636,-89.939007,30.839784,-91.043434
2602,5053,1858-01-11,New Orleans,LA,East Feliciana,LA,Eveline,1,850,30.068636,-89.939007,30.839784,-91.043434
3567,5462,1858-05-28,New Orleans,LA,East Feliciana,LA,Aaron Murdoch,0,1300,30.068636,-89.939007,30.839784,-91.043434
3568,5463,1858-05-28,New Orleans,LA,East Feliciana,LA,Charles Matthews,0,1300,30.068636,-89.939007,30.839784,-91.043434
3569,5464,1858-05-28,New Orleans,LA,East Feliciana,LA,Metus Thomas,0,1300,30.068636,-89.939007,30.839784,-91.043434
3570,5465,1858-05-28,New Orleans,LA,East Feliciana,LA,Thomas Minor,0,1300,30.068636,-89.939007,30.839784,-91.043434
3571,5466,1858-05-28,New Orleans,LA,East Feliciana,LA,Charles Brown,0,1300,30.068636,-89.939007,30.839784,-91.043434
3572,5467,1858-05-28,New Orleans,LA,East Feliciana,LA,Delia Ann,1,1250,30.068636,-89.939007,30.839784,-91.043434
3573,5468,1858-05-28,New Orleans,LA,East Feliciana,LA,Eliza Mildred,1,1250,30.068636,-89.939007,30.839784,-91.043434
3574,5469,1858-05-28,New Orleans,LA,East Feliciana,LA,Comfort Pumphrey,1,1200,30.068636,-89.939007,30.839784,-91.043434
3575,5470,1858-05-28,New Orleans,LA,East Feliciana,LA,Delia Patterson,1,1200,30.068636,-89.939007,30.839784,-91.043434
4139,8002,1858-11-27,New Orleans,LA,East Feliciana,LA,William Saunders,0,1300,30.068636,-89.939007,30.839784,-91.043434
4140,8003,1858-11-27,New Orleans,LA,East Feliciana,LA,Mary Elizabeth Hayden,1,1100,30.068636,-89.939007,30.839784,-91.043434
4715,7169,1859-01-26,New Orleans,LA,East Feliciana,LA,William/Joseph,0,1205,30.068636,-89.939007,30.839784,-91.043434
728,329,1857-02-09,Jefferson,LA,Iberville,LA,Louis,0,1000,29.5033,-90.036231,30.288394,-91.36315
729,330,1857-02-09,Jefferson,LA,Iberville,LA,William,0,1200,29.5033,-90.036231,30.288394,-91.36315
961,347,1857-02-28,Jefferson,LA,Iberville,LA,Peggy,1,1100,29.5033,-90.036231,30.288394,-91.36315
518,4479,1857-01-16,New Orleans,LA,Iberville,LA,Little John,0,700,30.068636,-89.939007,30.288394,-91.36315
663,1023,1857-02-02,New Orleans,LA,Iberville,LA,Mathilda,1,2300,30.068636,-89.939007,30.288394,-91.36315
669,1949,1857-02-02,New Orleans,LA,Iberville,LA,Hannah,1,1900,30.068636,-89.939007,30.288394,-91.36315
740,1130,1857-02-09,New Orleans,LA,Iberville,LA,George,0,800,30.068636,-89.939007,30.288394,-91.36315
1027,1363,1857-03-05,New Orleans,LA,Iberville,LA,Rosa,1,1300,30.068636,-89.939007,30.288394,-91.36315
1051,1306,1857-03-07,New Orleans,LA,Iberville,LA,Cupid,0,250,30.068636,-89.939007,30.288394,-91.36315
1066,1839,1857-03-09,New Orleans,LA,Iberville,LA,George,0,1500,30.068636,-89.939007,30.288394,-91.36315
1643,2398,1857-05-22,New Orleans,LA,Iberville,LA,Calvin,0,1350,30.068636,-89.939007,30.288394,-91.36315
2654,2756,1858-01-20,New Orleans,LA,Iberville,LA,Sirenne,1,625,30.068636,-89.939007,30.288394,-91.36315
2708,2803,1858-01-30,New Orleans,LA,Iberville,LA,Patsey,1,1000,30.068636,-89.939007,30.288394,-91.36315
2769,2849,1858-02-08,New Orleans,LA,Iberville,LA,Amos,1,1250,30.068636,-89.939007,30.288394,-91.36315
2781,3913,1858-02-08,New Orleans,LA,Iberville,LA,Georgiana,1,1075,30.068636,-89.939007,30.288394,-91.36315
2791,3922,1858-02-09,New Orleans,LA,Iberville,LA,Bob,0,1250,30.068636,-89.939007,30.288394,-91.36315
2792,3923,1858-02-09,New Orleans,LA,Iberville,LA,Zacharia,0,1250,30.068636,-89.939007,30.288394,-91.36315
2793,3924,1858-02-09,New Orleans,LA,Iberville,LA,John,0,1400,30.068636,-89.939007,30.288394,-91.36315
2794,3925,1858-02-09,New Orleans,LA,Iberville,LA,Smith,0,1300,30.068636,-89.939007,30.288394,-91.36315
2795,3926,1858-02-09,New Orleans,LA,Iberville,LA,Leander,0,1300,30.068636,-89.939007,30.288394,-91.36315
2796,3927,1858-02-09,New Orleans,LA,Iberville,LA,Sam,0,1200,30.068636,-89.939007,30.288394,-91.36315
2797,3928,1858-02-09,New Orleans,LA,Iberville,LA,Hennery,0,1200,30.068636,-89.939007,30.288394,-91.36315
2798,3929,1858-02-09,New Orleans,LA,Iberville,LA,Frank,0,1200,30.068636,-89.939007,30.288394,-91.36315
2875,2916,1858-02-19,New Orleans,LA,Iberville,LA,Ned,0,1360,30.068636,-89.939007,30.288394,-91.36315
2876,2917,1858-02-19,New Orleans,LA,Iberville,LA,Stafford,0,1360,30.068636,-89.939007,30.288394,-91.36315
2877,2918,1858-02-19,New Orleans,LA,Iberville,LA,Emanuel,0,1380,30.068636,-89.939007,30.288394,-91.36315
2878,2919,1858-02-19,New Orleans,LA,Iberville,LA,David,0,1350,30.068636,-89.939007,30.288394,-91.36315
2879,2920,1858-02-19,New Orleans,LA,Iberville,LA,Henry,0,1350,30.068636,-89.939007,30.288394,-91.36315
2881,4035,1858-02-19,New Orleans,LA,Iberville,LA,Joe,0,400,30.068636,-89.939007,30.288394,-91.36315
2981,2992,1858-03-03,New Orleans,LA,Iberville,LA,Jane Natt,1,1275,30.068636,-89.939007,30.288394,-91.36315
3188,3115,1858-03-31,New Orleans,LA,Iberville,LA,Daniel Mosby,0,1450,30.068636,-89.939007,30.288394,-91.36315
3189,3116,1858-03-31,New Orleans,LA,Iberville,LA,Alexander Moore,0,1450,30.068636,-89.939007,30.288394,-91.36315
3190,3117,1858-03-31,New Orleans,LA,Iberville,LA,John Hanks,0,1425,30.068636,-89.939007,30.288394,-91.36315
3191,3118,1858-03-31,New Orleans,LA,Iberville,LA,Henry Smith,0,1400,30.068636,-89.939007,30.288394,-91.36315
3192,3119,1858-03-31,New Orleans,LA,Iberville,LA,Phillip Banks,0,1400,30.068636,-89.939007,30.288394,-91.36315
3193,3120,1858-03-31,New Orleans,LA,Iberville,LA,Thomas Johnson,0,1350,30.068636,-89.939007,30.288394,-91.36315
3256,4303,1858-04-08,New Orleans,LA,Iberville,LA,Daniel Pepper,0,950,30.068636,-89.939007,30.288394,-91.36315
3262,4312,1858-04-09,New Orleans,LA,Iberville,LA,Edmund Williams,0,1200,30.068636,-89.939007,30.288394,-91.36315
3263,4313,1858-04-09,New Orleans,LA,Iberville,LA,Sandy Booth,0,1200,30.068636,-89.939007,30.288394,-91.36315
3264,4314,1858-04-09,New Orleans,LA,Iberville,LA,Charles Mixley,0,900,30.068636,-89.939007,30.288394,-91.36315
3303,4342,1858-04-16,New Orleans,LA,Iberville,LA,July Ann,1,1320,30.068636,-89.939007,30.288394,-91.36315
3349,3140,1858-04-23,New Orleans,LA,Iberville,LA,John Boe,0,1525,30.068636,-89.939007,30.288394,-91.36315
3536,5433,1858-05-25,New Orleans,LA,Iberville,LA,William Land,0,1200,30.068636,-89.939007,30.288394,-91.36315
3537,5434,1858-05-25,New Orleans,LA,Iberville,LA,Alfred Bell,0,800,30.068636,-89.939007,30.288394,-91.36315
3546,7697,1858-05-25,New Orleans,LA,Iberville,LA,Jerry,0,1200,30.068636,-89.939007,30.288394,-91.36315
3825,5565,1858-07-30,New Orleans,LA,Iberville,LA,Handy,0,1125,30.068636,-89.939007,30.288394,-91.36315
4947,6178,1859-02-18,New Orleans,LA,Iberville,LA,Octavia,1,1850,30.068636,-89.939007,30.288394,-91.36315
4965,6193,1859-02-19,New Orleans,LA,Iberville,LA,Moses,0,1500,30.068636,-89.939007,30.288394,-91.36315
4966,6194,1859-02-19,New Orleans,LA,Iberville,LA,Abraham,0,1500,30.068636,-89.939007,30.288394,-91.36315
4967,6195,1859-02-19,New Orleans,LA,Iberville,LA,Jeannette,1,1400,30.068636,-89.939007,30.288394,-91.36315
4968,6196,1859-02-19,New Orleans,LA,Iberville,LA,Suckey,0,1400,30.068636,-89.939007,30.288394,-91.36315
4969,6197,1859-02-19,New Orleans,LA,Iberville,LA,Mary,1,800,30.068636,-89.939007,30.288394,-91.36315
4970,6198,1859-02-19,New Orleans,LA,Iberville,LA,Essex,0,1200,30.068636,-89.939007,30.288394,-91.36315
4971,6199,1859-02-19,New Orleans,LA,Iberville,LA,Susannah,1,1400,30.068636,-89.939007,30.288394,-91.36315
5089,7372,1859-03-07,New Orleans,LA,Iberville,LA,George,0,1255,30.068636,-89.939007,30.288394,-91.36315
5090,7373,1859-03-07,New Orleans,LA,Iberville,LA,Reuban,0,1200,30.068636,-89.939007,30.288394,-91.36315
5098,8434,1859-03-07,New Orleans,LA,Iberville,LA,Sarah Elizabeth,1,1415,30.068636,-89.939007,30.288394,-91.36315
5112,7364,1859-03-08,New Orleans,LA,Iberville,LA,Severin,0,1000,30.068636,-89.939007,30.288394,-91.36315
5114,7368,1859-03-08,New Orleans,LA,Iberville,LA,Janne,1,1000,30.068636,-89.939007,30.288394,-91.36315
5141,8444,1859-03-10,New Orleans,LA,Iberville,LA,Madison,0,1175,30.068636,-89.939007,30.288394,-91.36315
5507,7527,1859-04-09,New Orleans,LA,Iberville,LA,Susan,1,1130,30.068636,-89.939007,30.288394,-91.36315
5519,8630,1859-04-09,New Orleans,LA,Iberville,LA,Ferdinand Blackwell,0,1525,30.068636,-89.939007,30.288394,-91.36315
5520,8631,1859-04-09,New Orleans,LA,Iberville,LA,Washington Beans,0,1475,30.068636,-89.939007,30.288394,-91.36315
5525,8642,1859-04-09,New Orleans,LA,Iberville,LA,Squires,0,1530,30.068636,-89.939007,30.288394,-91.36315
5554,7598,1859-04-12,New Orleans,LA,Iberville,LA,Margaret Butler,1,1600,30.068636,-89.939007,30.288394,-91.36315
5555,7599,1859-04-12,New Orleans,LA,Iberville,LA,Anne Hodges,1,1200,30.068636,-89.939007,30.288394,-91.36315
5640,7627,1859-04-23,New Orleans,LA,Iberville,LA,Belford,0,1650,30.068636,-89.939007,30.288394,-91.36315
5641,7628,1859-04-23,New Orleans,LA,Iberville,LA,Lettice,1,1350,30.068636,-89.939007,30.288394,-91.36315
5642,7629,1859-04-23,New Orleans,LA,Iberville,LA,Isabel,1,1350,30.068636,-89.939007,30.288394,-91.36315
5657,8714,1859-04-23,New Orleans,LA,Iberville,LA,Mary,1,1475,30.068636,-89.939007,30.288394,-91.36315
5827,9794,1859-05-20,New Orleans,LA,Iberville,LA,Joe,0,700,30.068636,-89.939007,30.288394,-91.36315
5835,9910,1859-05-21,New Orleans,LA,Iberville,LA,Green,0,1300,30.068636,-89.939007,30.288394,-91.36315
5879,9797,1859-05-28,New Orleans,LA,Iberville,LA,Catherine,1,1400,30.068636,-89.939007,30.288394,-91.36315
5900,8840,1859-05-31,New Orleans,LA,Iberville,LA,Martha,1,1100,30.068636,-89.939007,30.288394,-91.36315
5933,9905,1859-06-04,New Orleans,LA,Iberville,LA,Bien Aime,1,1400,30.068636,-89.939007,30.288394,-91.36315
6134,11094,1859-07-15,New Orleans,LA,Iberville,LA,Clem,0,1000,30.068636,-89.939007,30.288394,-91.36315
6596,9112,1859-11-08,New Orleans,LA,Iberville,LA,Caroline,1,350,30.068636,-89.939007,30.288394,-91.36315
7062,10398,1860-01-03,New Orleans,LA,Iberville,LA,Robert,0,2200,30.068636,-89.939007,30.288394,-91.36315
7138,9421,1860-01-13,New Orleans,LA,Iberville,LA,Emeline,1,1900,30.068636,-89.939007,30.288394,-91.36315
7148,9411,1860-01-14,New Orleans,LA,Iberville,LA,Jack Shanklin,0,1675,30.068636,-89.939007,30.288394,-91.36315
7149,9412,1860-01-14,New Orleans,LA,Iberville,LA,Weeden marshall,0,1675,30.068636,-89.939007,30.288394,-91.36315
7225,9449,1860-01-21,New Orleans,LA,Iberville,LA,Sam,0,1400,30.068636,-89.939007,30.288394,-91.36315
7257,9464,1860-01-24,New Orleans,LA,Iberville,LA,Harriet,1,1450,30.068636,-89.939007,30.288394,-91.36315
7559,10626,1860-02-16,New Orleans,LA,Iberville,LA,Jerry,0,1600,30.068636,-89.939007,30.288394,-91.36315
7560,10627,1860-02-16,New Orleans,LA,Iberville,LA,George,0,1750,30.068636,-89.939007,30.288394,-91.36315
7561,10628,1860-02-16,New Orleans,LA,Iberville,LA,Bean,0,1650,30.068636,-89.939007,30.288394,-91.36315
7821,12566,1860-03-22,New Orleans,LA,Iberville,LA,Cato,0,1400,30.068636,-89.939007,30.288394,-91.36315
7828,13509,1860-03-23,New Orleans,LA,Iberville,LA,Henry,0,1700,30.068636,-89.939007,30.288394,-91.36315
7830,13515,1860-03-23,New Orleans,LA,Iberville,LA,Constance,1,2000,30.068636,-89.939007,30.288394,-91.36315
8163,12770,1860-05-08,New Orleans,LA,Iberville,LA,James Blackwell,0,1800,30.068636,-89.939007,30.288394,-91.36315
8164,12771,1860-05-08,New Orleans,LA,Iberville,LA,Burr Parlard,0,1700,30.068636,-89.939007,30.288394,-91.36315
8165,12772,1860-05-08,New Orleans,LA,Iberville,LA,Henry Wiggins,0,1650,30.068636,-89.939007,30.288394,-91.36315
8166,12773,1860-05-08,New Orleans,LA,Iberville,LA,Carolina Rebecca Dorsey,1,1650,30.068636,-89.939007,30.288394,-91.36315
8167,12774,1860-05-08,New Orleans,LA,Iberville,LA,Mathilda McDavid,1,1500,30.068636,-89.939007,30.288394,-91.36315
8168,12775,1860-05-08,New Orleans,LA,Iberville,LA,Lavinia Harris,1,1500,30.068636,-89.939007,30.288394,-91.36315
8169,12776,1860-05-08,New Orleans,LA,Iberville,LA,Agnes Pegram,1,1500,30.068636,-89.939007,30.288394,-91.36315
8170,12777,1860-05-08,New Orleans,LA,Iberville,LA,Harriet Travers,1,1500,30.068636,-89.939007,30.288394,-91.36315
8372,12888,1860-06-09,New Orleans,LA,Iberville,LA,Delphine,1,1000,30.068636,-89.939007,30.288394,-91.36315
8373,12889,1860-06-09,New Orleans,LA,Iberville,LA,Simon,0,1800,30.068636,-89.939007,30.288394,-91.36315
8389,13886,1860-06-11,New Orleans,LA,Iberville,LA,Mayor Parish,0,1700,30.068636,-89.939007,30.288394,-91.36315
8390,13887,1860-06-11,New Orleans,LA,Iberville,LA,Adam,0,600,30.068636,-89.939007,30.288394,-91.36315
8418,12911,1860-06-15,New Orleans,LA,Iberville,LA,John/ Brown,0,300,30.068636,-89.939007,30.288394,-91.36315
8894,12363,1860-12-03,New Orleans,LA,Iberville,LA,Jack Burnley,0,1400,30.068636,-89.939007,30.288394,-91.36315
9104,12436,1861-02-23,New Orleans,LA,Iberville,LA,Anna,1,1400,30.068636,-89.939007,30.288394,-91.36315
9305,13382,1861-04-03,New Orleans,LA,Iberville,LA,Denis,0,1200,30.068636,-89.939007,30.288394,-91.36315
9407,13472,1861-04-25,New Orleans,LA,Iberville,LA,Emeline,1,1500,30.068636,-89.939007,30.288394,-91.36315
1588,3324,1857-05-14,New Orleans,LA,Jackson,LA,Isabell,1,1200,30.068636,-89.939007,32.30448,-92.556672
1589,3325,1857-05-14,New Orleans,LA,Jackson,LA,Mary,1,1200,30.068636,-89.939007,32.30448,-92.556672
1590,3326,1857-05-14,New Orleans,LA,Jackson,LA,Philis,1,1100,30.068636,-89.939007,32.30448,-92.556672
1591,3327,1857-05-14,New Orleans,LA,Jackson,LA,Mary,1,1000,30.068636,-89.939007,32.30448,-92.556672
1592,3328,1857-05-14,New Orleans,LA,Jackson,LA,Maria,1,1000,30.068636,-89.939007,32.30448,-92.556672
5059,8394,1859-03-04,New Orleans,LA,Jackson,LA,Landsey,0,1300,30.068636,-89.939007,32.30448,-92.556672
215,78,1856-12-03,Avoyelles,LA,Jefferson,LA,Letty,1,297,31.085094,-91.993798,29.5033,-90.036231
227,85,1856-12-05,East Baton Rouge,LA,Jefferson,LA,Isaac,0,1250,30.544002,-91.093174,29.5033,-90.036231
1131,488,1857-03-18,Jefferson,LA,Jefferson,LA,Laura,1,960,29.5033,-90.036231,29.5033,-90.036231
20,1393,1856-10-13,New Orleans,LA,Jefferson,LA,Dennis,0,530,30.068636,-89.939007,29.5033,-90.036231
176,817,1856-11-24,New Orleans,LA,Jefferson,LA,Bazille,0,918,30.068636,-89.939007,29.5033,-90.036231
446,878,1857-01-10,New Orleans,LA,Jefferson,LA,Erwin,0,750,30.068636,-89.939007,29.5033,-90.036231
554,1651,1857-01-21,New Orleans,LA,Jefferson,LA,Edmond,0,1400,30.068636,-89.939007,29.5033,-90.036231
605,1673,1857-01-28,New Orleans,LA,Jefferson,LA,Charlette,1,1300,30.068636,-89.939007,29.5033,-90.036231
1028,1365,1857-03-05,New Orleans,LA,Jefferson,LA,Charles/ Robert,0,725,30.068636,-89.939007,29.5033,-90.036231
1264,2039,1857-03-30,New Orleans,LA,Jefferson,LA,Charlotte,1,950,30.068636,-89.939007,29.5033,-90.036231
1265,2040,1857-03-30,New Orleans,LA,Jefferson,LA,Rachel Culver,1,1050,30.068636,-89.939007,29.5033,-90.036231
1266,2041,1857-03-30,New Orleans,LA,Jefferson,LA,Emma Strong,1,350,30.068636,-89.939007,29.5033,-90.036231
1274,1386,1857-03-31,New Orleans,LA,Jefferson,LA,Ellen,1,2850,30.068636,-89.939007,29.5033,-90.036231
1469,2250,1857-04-29,New Orleans,LA,Jefferson,LA,John Johnson,0,2100,30.068636,-89.939007,29.5033,-90.036231
1584,2354,1857-05-14,New Orleans,LA,Jefferson,LA,Suzanne,1,950,30.068636,-89.939007,29.5033,-90.036231
1681,3357,1857-05-27,New Orleans,LA,Jefferson,LA,Dallas,0,800,30.068636,-89.939007,29.5033,-90.036231
1704,2436,1857-06-01,New Orleans,LA,Jefferson,LA,Anna,1,2000,30.068636,-89.939007,29.5033,-90.036231
1866,4564,1857-06-26,New Orleans,LA,Jefferson,LA,Edy,1,1500,30.068636,-89.939007,29.5033,-90.036231
1908,3502,1857-07-09,New Orleans,LA,Jefferson,LA,Eulalie/ Lalie,1,150,30.068636,-89.939007,29.5033,-90.036231
1916,3554,1857-07-13,New Orleans,LA,Jefferson,LA,Alick,0,480,30.068636,-89.939007,29.5033,-90.036231
1919,4696,1857-07-13,New Orleans,LA,Jefferson,LA,Adelaide,1,1125,30.068636,-89.939007,29.5033,-90.036231
1928,4604,1857-07-14,New Orleans,LA,Jefferson,LA,Hannah,1,1200,30.068636,-89.939007,29.5033,-90.036231
1948,4608,1857-07-18,New Orleans,LA,Jefferson,LA,Augustine,1,1150,30.068636,-89.939007,29.5033,-90.036231
1953,3584,1857-07-20,New Orleans,LA,Jefferson,LA,Josephine/Fine,1,1000,30.068636,-89.939007,29.5033,-90.036231
1956,5859,1857-07-20,New Orleans,LA,Jefferson,LA,Suzann,1,750,30.068636,-89.939007,29.5033,-90.036231
1964,3598,1857-07-22,New Orleans,LA,Jefferson,LA,Albert,0,990,30.068636,-89.939007,29.5033,-90.036231
1971,4627,1857-07-23,New Orleans,LA,Jefferson,LA,John,0,900,30.068636,-89.939007,29.5033,-90.036231
1992,4674,1857-07-30,New Orleans,LA,Jefferson,LA,Agnes,1,1200,30.068636,-89.939007,29.5033,-90.036231
1996,4678,1857-07-31,New Orleans,LA,Jefferson,LA,Celestine,1,500,30.068636,-89.939007,29.5033,-90.036231
2097,4748,1857-09-08,New Orleans,LA,Jefferson,LA,Mary Jane,1,1300,30.068636,-89.939007,29.5033,-90.036231
2177,3726,1857-10-03,New Orleans,LA,Jefferson,LA,Henry/ Alick/ Alexander,0,800,30.068636,-89.939007,29.5033,-90.036231
